Generation;Pmean;MeanP0;StdevP0;MeanInfo;StdevInfo;Pmean;MeanP0;StdevP0;MeanInfo;StdevInfo;Pmean;MeanP0;StdevP0;MeanInfo;StdevInfo
273200;0,8003;0,167833;0,0200639;0,867387;0,0333478;0,5533;0,812747;0,0203299;0,995096;0,0114019;0,519;0,96033;0,027753;0,995184;0,00741971
273300;0,7818;0,163362;0,0142672;0,854075;0,0303216;0,5695;0,817049;0,0243889;0,994835;0,00823351;0,515;0,97457;0,0218632;0,993025;0,00844939
273400;0,8005;0,164674;0,01616;0,865647;0,027062;0,5809;0,822697;0,0278528;0,99388;0,00817811;0,5127;0,980387;0,0155987;0,992372;0,00995487
273500;0,8042;0,164778;0,014293;0,858735;0,0351551;0,5815;0,831996;0,0323775;0,997255;0,00504508;0,5148;0,984822;0,0173145;0,992861;0,0118283
273600;0,7837;0,161939;0,0235563;0,838537;0,0352764;0,5081;0,828872;0,0394039;0,99399;0,00859301;0,5089;0,981153;0,0160149;0,996408;0,00745816
273700;0,7687;0,160691;0,0182818;0,818109;0,0337153;0,5634;0,840374;0,032405;0,995922;0,00624244;0,4632;0,990572;0,00858118;0,995103;0,00655869
273800;0,7472;0,160928;0,0246023;0,814245;0,029392;0,5788;0,853932;0,0210815;0,994529;0,00732732;0,4133;0,981696;0,00868897;0,995614;0,00617251
273900;0,7656;0,161477;0,0296333;0,824184;0,0329437;0,5697;0,855652;0,0251996;0,990829;0,00875072;0,5057;0,982643;0,0121327;0,996008;0,00550706
274000;0,7561;0,180494;0,0229443;0,812802;0,0335158;0,5546;0,854429;0,0213563;0,992173;0,00897599;0,4771;0,985886;0,0148311;0,995875;0,00573996
274100;0,735;0,185646;0,0188637;0,798943;0,0216786;0,5119;0,845962;0,0162048;0,9933;0,00686626;0,5;0,985611;0,0129557;0,996364;0,00588105
274200;0,7309;0,178209;0,0220192;0,798823;0,0224502;0,5684;0,846908;0,0142704;0,992316;0,00799413;0,5414;0,980537;0,0148634;0,996461;0,00696783
274300;0,7396;0,173538;0,0281528;0,795285;0,0229145;0,5358;0,850164;0,0161028;0,996022;0,00790462;0,5647;0,984047;0,0147508;0,995438;0,00647836
274400;0,7347;0,172115;0,0232888;0,788854;0,0181678;0,5261;0,847629;0,0191914;0,995479;0,00512713;0,5734;0,980435;0,0149264;0,994732;0,00660526
274500;0,7266;0,176181;0,0234403;0,794553;0,0209158;0,6055;0,847073;0,0144432;0,996524;0,00476948;0,548;0,975713;0,0149115;0,995589;0,00600417
274600;0,7284;0,170183;0,0195428;0,78716;0,0245943;0,6219;0,856243;0,0174202;0,995243;0,00728638;0,5322;0,976421;0,0134646;0,994905;0,00690957
274700;0,7193;0,170175;0,0140565;0,771986;0,0217427;0,6049;0,864658;0,013179;0,990862;0,00869542;0,5334;0,970675;0,0121089;0,996316;0,00643837
274800;0,7035;0,178661;0,015747;0,761904;0,0205059;0,5716;0,868464;0,0128282;0,988749;0,0102895;0,537;0,964555;0,0167986;0,996876;0,00491114
274900;0,6983;0,180422;0,0134337;0,755317;0,0184774;0,5371;0,870888;0,0151653;0,986506;0,0118307;0,5601;0,96868;0,0269382;0,994715;0,0052929
275000;0,6997;0,183071;0,0136401;0,757076;0,0166906;0,5549;0,87094;0,0111782;0,98728;0,0102292;0,514;0,974993;0,0209736;0,995252;0,00810841
275100;0,6937;0,189986;0,0146016;0,752698;0,0135434;0,5449;0,875616;0,0146687;0,987341;0,0121199;0,5024;0,9735;0,0189033;0,996667;0,00530456
275200;0,7028;0,202717;0,0125363;0,752084;0,0151522;0,5418;0,872161;0,0172019;0,995882;0,00590021;0,486;0,978415;0,0170774;0,993994;0,0090747
275300;0,6965;0,208306;0,0146074;0,759415;0,0134472;0,5515;0,861646;0,0165295;0,996276;0,00675808;0,4725;0,985104;0,013578;0,994441;0,0082873
275400;0,7091;0,206583;0,0139219;0,764168;0,0129756;0,5235;0,854961;0,0146072;0,991479;0,00853007;0,4968;0,97544;0,014506;0,994404;0,00585353
275500;0,7022;0,200392;0,01212;0,76559;0,0165362;0,6037;0,849315;0,0153094;0,9923;0,00635739;0,4746;0,975964;0,0160097;0,995662;0,00664595
275600;0,7031;0,196484;0,0125325;0,759969;0,0178213;0,6089;0,856583;0,0108965;0,989775;0,00901013;0,4839;0,971708;0,0123752;0,995946;0,00620277
275700;0,7002;0,203687;0,0152941;0,762546;0,0191742;0,5888;0,85387;0,0126655;0,993405;0,00787737;0,4482;0,972366;0,0134304;0,996161;0,00581506
275800;0,703;0,195891;0,0152053;0,759671;0,0175391;0,5696;0,849965;0,0221703;0,987848;0,0128376;0,5587;0,968176;0,0111793;0,99578;0,006307
275900;0,7007;0,198643;0,0180894;0,760691;0,0133065;0,5451;0,842853;0,0154563;0,989663;0,00996281;0,4875;0,964008;0,0150526;0,995705;0,00734017
276000;0,6981;0,198814;0,0142092;0,763357;0,0235505;0,5529;0,838199;0,0111838;0,996161;0,00759995;0,4705;0,964511;0,0169643;0,996242;0,0069895
276100;0,6893;0,191638;0,0145863;0,753812;0,0366493;0,6066;0,834843;0,0175523;0,994183;0,00855346;0,5199;0,967369;0,019485;0,994781;0,00822807
276200;0,6949;0,195584;0,0135672;0,761408;0,031978;0,5764;0,834764;0,023206;0,993598;0,00628028;0,5114;0,974428;0,0196318;0,991406;0,0102235
276300;0,6998;0,197653;0,0147204;0,758327;0,0246958;0,5935;0,830392;0,02348;0,994097;0,00741544;0,5483;0,976037;0,0202753;0,994418;0,00920294
276400;0,6914;0,210763;0,0188075;0,756548;0,0293971;0,5541;0,819276;0,019152;0,994135;0,00564774;0,5132;0,979056;0,0243974;0,996022;0,00596731
276500;0,6821;0,207549;0,0175928;0,747059;0,0285223;0,6179;0,812549;0,0132126;0,993808;0,00692391;0,462;0,988615;0,0161641;0,993152;0,0074373
276600;0,6891;0,21807;0,020351;0,757797;0,0393463;0,6184;0,815125;0,0196281;0,992577;0,00753599;0,4987;0,989659;0,0107425;0,996567;0,00681475
276700;0,6849;0,212758;0,0220332;0,746479;0,0321634;0,5319;0,813409;0,0222126;0,987642;0,0093901;0,4856;0,992993;0,00938573;0,995328;0,00722167
276800;0,6823;0,213494;0,0212093;0,741843;0,020502;0,5842;0,806519;0,0258971;0,988553;0,00997964;0,4696;0,99119;0,00843291;0,997689;0,00486815
276900;0,6802;0,213609;0,0250972;0,742991;0,0220723;0,5951;0,81896;0,0305468;0,990371;0,0110635;0,5079;0,989668;0,0122208;0,99675;0,00592994
277000;0,6826;0,210303;0,0268405;0,73925;0,016892;0,5219;0,818244;0,0253529;0,987031;0,0147457;0,4965;0,98601;0,0137719;0,995002;0,00608811
277100;0,6838;0,190373;0,0268985;0,726633;0,0148189;0,5325;0,828211;0,022078;0,986469;0,0134122;0,5253;0,989436;0,0116629;0,993445;0,00870518
277200;0,6815;0,185157;0,0209036;0,734125;0,0147971;0,5899;0,823181;0,0225105;0,99023;0,0116811;0,5565;0,984341;0,0152992;0,993103;0,00845968
277300;0,6877;0,183958;0,0177728;0,735833;0,0208011;0,6005;0,820082;0,020089;0,989709;0,012669;0,5078;0,983987;0,0124469;0,993099;0,00780227
277400;0,6734;0,179633;0,0150583;0,727991;0,0193438;0,5574;0,817592;0,0207526;0,989098;0,0142363;0,5032;0,979691;0,0157271;0,991058;0,00917483
277500;0,6767;0,186397;0,01727;0,727664;0,0245449;0,5788;0,823081;0,0130284;0,997076;0,00393334;0,5018;0,979875;0,0226053;0,991398;0,0138169
277600;0,6756;0,187197;0,0259803;0,724925;0,0293521;0,588;0,808869;0,0277333;0,99582;0,00510662;0,512;0,984635;0,0194451;0,994817;0,00935401
277700;0,6663;0,192645;0,0298051;0,716318;0,0320182;0,565;0,796774;0,0262779;0,996681;0,0052044;0,4823;0,977317;0,0216173;0,993789;0,00914409
277800;0,6636;0,203631;0,0276487;0,707565;0,0194761;0,6464;0,801025;0,0253074;0,995994;0,00831638;0,4428;0,98427;0,0159022;0,994763;0,00871488
277900;0,6595;0,205392;0,0282244;0,709926;0,024351;0,6172;0,801044;0,0241635;0,995907;0,00675831;0,5041;0,987384;0,0116014;0,99641;0,00587025
278000;0,6443;0,220556;0,0278049;0,702987;0,0228312;0,5832;0,800993;0,0274699;0,99215;0,00926066;0,4561;0,97748;0,0164389;0,994555;0,00859836
278100;0,6494;0,218714;0,0245644;0,691622;0,01923;0,5777;0,785886;0,0289993;0,99536;0,00745688;0,4366;0,971579;0,0130684;0,997071;0,00631011
278200;0,6308;0,217875;0,0270193;0,680148;0,0284863;0,5898;0,775153;0,0307244;0,996056;0,00669989;0,5402;0,972899;0,0133591;0,995678;0,00590283
278300;0,6256;0,214731;0,0254413;0,669928;0,0322941;0,6539;0,773463;0,0403648;0,993594;0,0102008;0,5631;0,975102;0,01396;0,993949;0,0061829
278400;0,6098;0,221315;0,012071;0,655027;0,0304838;0,6153;0,749202;0,0467014;0,995174;0,00743583;0,536;0,974843;0,0141928;0,996509;0,00511305
278500;0,6175;0,222726;0,0140597;0,654581;0,0264614;0,6027;0,713881;0,0269579;0,995801;0,00831514;0,4649;0,979138;0,0128058;0,996226;0,00580039
278600;0,6184;0,219619;0,0168521;0,649008;0,0223356;0,5886;0,7054;0,0325428;0,995903;0,00772435;0,5185;0,982137;0,0135759;0,996314;0,00706544
278700;0,5922;0,228945;0,0173172;0,637237;0,0335746;0,6508;0,738378;0,0558436;0,99517;0,00731659;0,4952;0,978364;0,0148698;0,993608;0,00801775
278800;0,5792;0,237747;0,0161961;0,610659;0,0283407;0,6237;0,72202;0,0365101;0,993278;0,00940705;0,5537;0,980522;0,0157388;0,992299;0,00866279
278900;0,5651;0,237528;0,0174094;0,599882;0,0162108;0,5857;0,729408;0,060857;0,995176;0,00803777;0,5124;0,980285;0,0168922;0,992356;0,00833864
279000;0,5576;0,237567;0,0164204;0,58581;0,0222824;0,6082;0,753191;0,0571959;0,99716;0,00559722;0,5253;0,981119;0,0126061;0,994678;0,00985338
279100;0,5427;0,233736;0,018804;0,56557;0,0192022;0,5701;0,773958;0,0681567;0,996501;0,00554815;0,4941;0,971175;0,0167921;0,996661;0,0074625
279200;0,5346;0,233242;0,0149006;0,548005;0,0251265;0,6092;0,754737;0,0759449;0,995552;0,00723178;0,4806;0,972443;0,0147972;0,996243;0,00576236
279300;0,5198;0,229566;0,0116654;0,534693;0,0293773;0,6091;0,74162;0,0792977;0,995638;0,00607095;0,4931;0,967566;0,0151702;0,997222;0,00556737
279400;0,5148;0,234208;0,0156349;0,509547;0,0217254;0,6205;0,797304;0,0686723;0,994909;0,00708309;0,5319;0,970496;0,0141456;0,996383;0,00604476
279500;0,493;0,230804;0,0132143;0,494599;0,0179854;0,6239;0,811553;0,0548354;0,995908;0,00488351;0,5229;0,972501;0,0137953;0,997;0,00561748
279600;0,4854;0,234415;0,0183798;0,467662;0,0245794;0,6493;0,811834;0,0567042;0,994523;0,00601284;0,5211;0,960489;0,0245354;0,99387;0,00887277
279700;0,4609;0,235937;0,0229626;0,440552;0,0192949;0,617;0,818932;0,056566;0,994283;0,00685736;0,4732;0,958723;0,0197963;0,996607;0,00695493
279800;0,4584;0,248819;0,0167602;0,42688;0,0227512;0,597;0,832699;0,0475241;0,996419;0,00510554;0,5141;0,954611;0,0165583;0,989676;0,00975861
279900;0,4343;0,249252;0,0136861;0,395546;0,0182448;0,5763;0,82923;0,022287;0,996459;0,00525486;0,5298;0,954418;0,0191607;0,994303;0,00801185
280000;0,4217;0,255609;0,0174228;0,386715;0,0113624;0,6116;0,830688;0,0222852;0,995125;0,00625908;0,5561;0,9559;0,0134317;0,994195;0,00758903
280100;0,4158;0,260532;0,012261;0,376395;0,011761;0,5412;0,824946;0,0163078;0,994263;0,00851081;0,5482;0,964334;0,0142298;0,99469;0,00670176
280200;0,4182;0,26352;0,0135499;0,36858;0,00943356;0,5699;0,830694;0,021223;0,993653;0,012345;0,5596;0,957991;0,0139738;0,995956;0,00593661
280300;0,4227;0,273791;0,0123926;0,362212;0,0163586;0,5577;0,825387;0,0159362;0,994486;0,0110289;0,5617;0,967066;0,0146678;0,996672;0,00501989
280400;0,4214;0,283394;0,0115078;0,354362;0,0201944;0,57;0,833153;0,0213243;0,995692;0,00653542;0,5187;0,968806;0,0193289;0,992383;0,00744198
280500;0,4002;0,292177;0,0128022;0,340451;0,0140173;0,476;0,833239;0,02001;0,994768;0,00675824;0,493;0,964209;0,0212464;0,991373;0,00998838
280600;0,4138;0,307172;0,0224835;0,33624;0,0121448;0,5207;0,837463;0,0215391;0,995859;0,00458477;0,4843;0,959636;0,0182085;0,990479;0,0101101
280700;0,4094;0,317398;0,0194416;0,328552;0,0128745;0,6021;0,842559;0,0218161;0,994607;0,00643698;0,5552;0,954864;0,019263;0,993854;0,00899813
280800;0,4068;0,313512;0,0251785;0,32773;0,0130285;0,5529;0,848738;0,0310741;0,993726;0,00700729;0,5422;0,941932;0,0175056;0,994911;0,00741373
280900;0,4065;0,320004;0,0213002;0,319929;0,0161588;0,5749;0,849352;0,0356653;0,990556;0,0107581;0,4933;0,942437;0,0148879;0,993733;0,00864537
281000;0,3893;0,31083;0,0220875;0,300062;0,0164227;0,5459;0,857882;0,025642;0,994268;0,00751997;0,5415;0,942561;0,0190343;0,994082;0,0092962
281100;0,3963;0,314865;0,0172947;0,287447;0,0190996;0,5482;0,862206;0,0145083;0,993522;0,00624347;0,526;0,937426;0,0188687;0,992703;0,0112367
281200;0,3843;0,314966;0,0138506;0,25646;0,0240916;0,5275;0,872606;0,0165714;0,996792;0,00499445;0,5374;0,931129;0,024005;0,992461;0,0127331
281300;0,3678;0,318395;0,0189041;0,234428;0,0158268;0,5449;0,863429;0,0202989;0,994561;0,00562305;0,563;0,932531;0,0262337;0,99661;0,00418087
281400;0,3713;0,320301;0,0247608;0,223571;0,018108;0,5554;0,859478;0,0154785;0,993624;0,00692589;0,5677;0,930969;0,0263127;0,995585;0,00621271
281500;0,3675;0,338176;0,0246173;0,225246;0,015091;0,573;0,858943;0,0166196;0,994282;0,00729704;0,5553;0,920654;0,0274025;0,996237;0,00594897
281600;0,379;0,356545;0,0180609;0,217179;0,0171327;0,5121;0,856746;0,0170873;0,994652;0,0074095;0,5534;0,924823;0,0257717;0,995455;0,00688396
281700;0,3853;0,36587;0,0251399;0,210904;0,0186461;0,5051;0,860683;0,0180471;0,994534;0,00728546;0,572;0,922145;0,019966;0,99288;0,00896141
281800;0,3929;0,370603;0,019435;0,212231;0,0223873;0,5354;0,853766;0,0205464;0,992889;0,00877947;0,5861;0,925974;0,0235178;0,99482;0,00618889
281900;0,3983;0,375346;0,0198803;0,202528;0,020944;0,5542;0,847425;0,0218076;0,99327;0,00899675;0,5651;0,940551;0,0290284;0,993328;0,00686431
282000;0,3925;0,397275;0,0331103;0,200952;0,0238035;0,5975;0,83536;0,0176542;0,993448;0,00840972;0,5835;0,955001;0,0306184;0,99211;0,00827106
282100;0,3888;0,390664;0,0386085;0,182772;0,0312506;0,586;0,839684;0,0215627;0,992699;0,00913543;0,5659;0,95946;0,0258369;0,993489;0,00752965
282200;0,3984;0,407676;0,0343091;0,179389;0,0310186;0,5545;0,844886;0,0166554;0,993163;0,00857665;0,5233;0,967483;0,0204306;0,993874;0,00795974
282300;0,399;0,407981;0,0400233;0,162439;0,026007;0,5917;0,838921;0,018679;0,994648;0,00737883;0,4848;0,972893;0,0190454;0,992916;0,00786969
282400;0,4021;0,424217;0,0389355;0,161774;0,0263931;0,557;0,831856;0,0287599;0,99573;0,00494539;0,4916;0,977518;0,0205709;0,995599;0,00673393
282500;0,4241;0,442598;0,0334356;0,167399;0,0206175;0,5916;0,829393;0,0286621;0,996046;0,00542262;0,5156;0,97624;0,0205029;0,993874;0,00805756
282600;0,4258;0,453545;0,0347032;0,163733;0,0326789;0,5569;0,845401;0,0216913;0,994822;0,00893861;0,5266;0,969213;0,0237745;0,992858;0,00871898
282700;0,4157;0,435553;0,0356005;0,136496;0,0402312;0,6139;0,8477;0,0192395;0,99475;0,0058534;0,5153;0,965878;0,0239084;0,993708;0,0103188
282800;0,42;0,443347;0,0394395;0,140144;0,0326693;0,6686;0,839098;0,0159667;0,993898;0,00689093;0,5012;0,969922;0,0221197;0,993786;0,00877027
282900;0,4353;0,463253;0,0407525;0,147965;0,032652;0,6055;0,843443;0,0168178;0,993217;0,00705913;0,5187;0,969124;0,0254296;0,992894;0,00700069
283000;0,4218;0,444659;0,0444481;0,137483;0,0333735;0,6054;0,835306;0,0255148;0,984317;0,0158131;0,5086;0,977642;0,0204954;0,991666;0,00874522
283100;0,4174;0,445248;0,0533946;0,129887;0,031986;0,5815;0,83825;0,0278252;0,982319;0,0168226;0,5089;0,981592;0,0130173;0,991601;0,00903943
283200;0,428;0,449519;0,0465115;0,125449;0,0343372;0,5391;0,836801;0,0280112;0,991115;0,014266;0,5261;0,971627;0,0121832;0,989184;0,0107707
283300;0,437;0,461656;0,0600583;0,108387;0,0334923;0,6141;0,826009;0,0307031;0,991737;0,00958962;0,5233;0,972107;0,0118087;0,994022;0,0102994
283400;0,4674;0,516826;0,0491786;0,10568;0,0352893;0,6102;0,81609;0,0310022;0,995753;0,00621394;0,5059;0,970103;0,0105256;0,994311;0,00857912
283500;0,4881;0,532945;0,0357251;0,103323;0,0287801;0,6202;0,824877;0,027142;0,99021;0,0099256;0,569;0,961154;0,0164103;0,99616;0,00650306
283600;0,4932;0,532357;0,0325831;0,0894882;0,0229503;0,6091;0,817293;0,0254871;0,995606;0,00528777;0,5372;0,959897;0,0152954;0,997103;0,00556991
283700;0,4977;0,538098;0,0287817;0,089775;0,0161057;0,6152;0,810641;0,023664;0,993752;0,00745269;0,5613;0,955555;0,0226758;0,995172;0,00599623
283800;0,5064;0,540679;0,0267768;0,0765768;0,0195239;0,5963;0,806182;0,02376;0,996608;0,00603926;0,5722;0,955302;0,0314392;0,990556;0,0110799
283900;0,5078;0,546224;0,0160164;0,0727768;0,0203633;0,5554;0,805671;0,0230517;0,995864;0,00611598;0,5655;0,959955;0,0161913;0,99623;0,00679611
284000;0,5111;0,546603;0,0185128;0,0606218;0,0232516;0,5672;0,789679;0,0275412;0,996646;0,00491371;0,4637;0,968301;0,0213167;0,995211;0,00656153
284100;0,5271;0,553465;0,0156132;0,0412052;0,0170209;0,6056;0,798819;0,0386331;0,995635;0,00572803;0,4938;0,969706;0,0231918;0,994411;0,00796671
284200;0,519;0,545257;0,015977;0,0361398;0,0190327;0,5769;0,815879;0,0414358;0,993278;0,00801503;0,5399;0,97219;0,0199265;0,996246;0,00550487
284300;0,5317;0,546369;0,013882;0,0377211;0,0179864;0,5386;0,832943;0,0415608;0,992206;0,00716814;0,5552;0,976054;0,0165634;0,995718;0,00564655
284400;0,5293;0,551705;0,0143262;0,0316664;0,0175713;0,5732;0,821199;0,0378274;0,991411;0,00757153;0,5463;0,976557;0,0144535;0,994671;0,00652225
284500;0,5382;0,557071;0,0157436;0,0299755;0,0215439;0,5427;0,793682;0,0263561;0,995166;0,00605689;0,4247;0,982311;0,0137382;0,995314;0,00737286
284600;0,5571;0,570075;0,0305797;0,0326089;0,0167006;0,556;0,802515;0,0249083;0,994903;0,00535831;0,4737;0,976499;0,0120329;0,996713;0,00601337
284700;0,5596;0,581193;0,0316145;0,0230051;0,0136441;0,5632;0,820422;0,0203478;0,991589;0,0115206;0,5059;0,978342;0,0118126;0,997146;0,00599238
284800;0,5804;0,588506;0,0292393;0,0190541;0,0149701;0,5762;0,818598;0,0175794;0,995498;0,00762063;0,4618;0,977611;0,011554;0,997397;0,00569376
284900;0,5779;0,594024;0,0265578;0,0232372;0,01525;0,6135;0,822923;0,019866;0,9951;0,00656187;0,5041;0,977573;0,0127258;0,995545;0,0050382
285000;0,5973;0,60814;0,0240676;0,0187839;0,0158195;0,582;0,817622;0,0253698;0,993748;0,00593143;0,4919;0,974099;0,0139583;0,994949;0,0063064
285100;0,6076;0,616987;0,0272191;0,0154225;0,0176021;0,588;0,809005;0,0248805;0,993283;0,00739749;0,4243;0,967884;0,0144782;0,994675;0,00840894
285200;0,6183;0,633074;0,032699;0,0108544;0,0141329;0,5986;0,798781;0,0258365;0,994466;0,00742757;0,5081;0,968208;0,0133639;0,994909;0,00644721
285300;0,631;0,639548;0,0360456;0,0132686;0,015284;0,5892;0,805394;0,027791;0,995583;0,00528321;0,4901;0,969468;0,0138303;0,995286;0,00609651
285400;0,6144;0,629939;0,0333952;0,0121068;0,015879;0,5892;0,812582;0,0259865;0,995436;0,00796157;0,4835;0,968492;0,0158218;0,993511;0,00846053
285500;0,6244;0,63301;0,0261335;0,00882885;0,0123255;0,5637;0,803586;0,0267951;0,996591;0,00572189;0,541;0,959139;0,0189911;0,993733;0,00876758
285600;0,6227;0,630073;0,0265389;0,0135173;0,0145384;0,5617;0,803531;0,0328935;0,993452;0,00724426;0,5747;0,964777;0,0254897;0,995993;0,00673804
285700;0,6146;0,630027;0,0271101;0,011239;0,0120189;0,5622;0,823208;0,0368258;0,993705;0,00788691;0,5515;0,960891;0,0266066;0,993517;0,00916333
285800;0,6223;0,635159;0,0259181;0,00846782;0,0120408;0,6393;0,841177;0,0166954;0,990716;0,00936403;0,5504;0,961796;0,0330177;0,994183;0,00683186
285900;0,6319;0,643606;0,0255923;0,00599051;0,00912037;0,5657;0,839786;0,018454;0,988984;0,0110315;0,5648;0,972203;0,0213201;0,996595;0,00703912
286000;0,6421;0,645927;0,0264625;0,00661941;0,00854808;0,5358;0,834502;0,022054;0,993303;0,00834255;0,578;0,976657;0,0157263;0,997615;0,00529437
286100;0,6334;0,640883;0,025409;0,0070276;0,00967471;0,5833;0,838611;0,023171;0,994503;0,00779226;0,5278;0,985516;0,012975;0,995355;0,00657327
286200;0,6338;0,64605;0,0267418;0,0061474;0,00622459;0,5722;0,840396;0,0132318;0,992749;0,0102257;0,4843;0,990711;0,009853;0,995009;0,00718532
286300;0,6483;0,657853;0,0260097;0,00666531;0,00760947;0,6062;0,845333;0,0160531;0,994175;0,0080598;0,4942;0,991797;0,00795692;0,992163;0,00787793
286400;0,6455;0,646391;0,0216022;0,00547672;0,00974982;0,5119;0,851674;0,0185887;0,99146;0,0126046;0,4624;0,987817;0,0101207;0,996613;0,0076331
286500;0,6409;0,646338;0,017964;0,00578094;0,00757201;0,5037;0,857644;0,0248904;0,991508;0,0128112;0,522;0,97904;0,0148171;0,995352;0,008416
286600;0,6354;0,645771;0,0184528;0,00660741;0,00786283;0,5731;0,84406;0,0232694;0,99151;0,0120755;0,4901;0,981879;0,0144629;0,995561;0,00529169
286700;0,6487;0,648703;0,015955;0,00559825;0,00753225;0,554;0,843442;0,023293;0,993967;0,0106704;0,5155;0,977627;0,0156072;0,995279;0,00537111
286800;0,6492;0,655614;0,020845;0,00655838;0,0084847;0,5886;0,849124;0,0235151;0,997307;0,00535328;0,5332;0,98278;0,0151463;0,995863;0,00465591
286900;0,6413;0,649759;0,0156126;0,00598154;0,00754047;0,593;0,854687;0,0250897;0,997058;0,00534745;0,4543;0,975938;0,0189861;0,995018;0,00548728
287000;0,6473;0,653105;0,0166486;0,00705934;0,0109571;0,5762;0,848337;0,02116;0,994146;0,00784713;0,4565;0,977282;0,0197848;0,994824;0,00595366
287100;0,655;0,654896;0,0166976;0,00755044;0,0092278;0,5339;0,852057;0,0128401;0,991818;0,00912393;0,4684;0,988952;0,0161873;0,994134;0,00737465
287200;0,6516;0,651017;0,0138973;0,0115858;0,0121462;0,546;0,86528;0,0127372;0,992512;0,00675153;0,4852;0,987635;0,0154023;0,99177;0,008718
287300;0,649;0,652372;0,0218902;0,00668457;0,0102193;0,5682;0,864293;0,0183356;0,991603;0,00736865;0,5047;0,990041;0,00886228;0,99463;0,00641235
287400;0,6399;0,641351;0,0227231;0,0128453;0,0111173;0,5669;0,867822;0,0168534;0,990912;0,00817522;0,4951;0,986841;0,0141279;0,994098;0,00828255
287500;0,635;0,647942;0,0285352;0,0106473;0,00879676;0,5442;0,868759;0,0209925;0,995188;0,00699323;0,5281;0,985244;0,0128814;0,99247;0,00879978
287600;0,6308;0,639712;0,0244938;0,0121361;0,0100867;0,6065;0,870412;0,0256131;0,995702;0,00683808;0,4329;0,990335;0,00865078;0,991934;0,00777612
287700;0,6218;0,630271;0,0229882;0,0171192;0,0136236;0,5876;0,87587;0,0229303;0,994865;0,00705292;0,5123;0,983003;0,00971488;0,993835;0,00766304
287800;0,6246;0,628311;0,0292277;0,0157271;0,0143523;0,5399;0,873636;0,0209037;0,994691;0,00873431;0,5386;0,980565;0,0117687;0,995932;0,00627565
287900;0,6361;0,643932;0,0426083;0,00885335;0,0110336;0,5103;0,873902;0,0244227;0,995251;0,00714769;0,5267;0,97891;0,0149411;0,993082;0,00834897
288000;0,6577;0,665745;0,044388;0,00662393;0,00930899;0,5302;0,880318;0,0187764;0,995704;0,00606648;0,5111;0,971028;0,0134733;0,994159;0,00946778
288100;0,6666;0,669284;0,0428114;0,00506938;0,00665028;0,4871;0,874552;0,0170308;0,994428;0,00765702;0,5441;0,972466;0,0138392;0,994479;0,00812439
