Generation	Pmean	MeanP0	StdevP0	MeanInfo	Pmean	MeanP0	StdevP0	MeanInfo	Pmean	MeanP0	StdevP0	MeanInfo
766800	0.5548	0.674804	0.111749	0.114	0.591	0.676757	0.0154037	0.081	0.5953	0.666663	0.0183207	0.091
766900	0.5557	0.656385	0.108023	0.109	0.5534	0.658988	0.0343965	0.114	0.5354	0.660048	0.0195931	0.141
767000	0.5745	0.694527	0.104637	0.082	0.5009	0.647101	0.0516356	0.156	0.5602	0.65844	0.0174798	0.115
767100	0.5787	0.658994	0.107553	0.099	0.5534	0.672338	0.0448866	0.131	0.5561	0.659939	0.0127084	0.104
767200	0.5228	0.656226	0.107839	0.165	0.5387	0.669004	0.0493969	0.169	0.5479	0.665311	0.00984479	0.152
767300	0.5367	0.670466	0.112863	0.151	0.5696	0.668336	0.040787	0.103	0.5658	0.667999	0.0119442	0.134
767400	0.5502	0.697554	0.108829	0.151	0.5642	0.658015	0.0461902	0.118	0.5803	0.670533	0.0153965	0.092
767500	0.5584	0.644218	0.107812	0.119	0.5534	0.664019	0.0405619	0.113	0.5496	0.66971	0.0169202	0.134
767600	0.5257	0.648062	0.115574	0.136	0.5414	0.663817	0.0484623	0.125	0.5582	0.674681	0.0177711	0.12
767700	0.5369	0.622232	0.116684	0.106	0.5487	0.65429	0.0480362	0.138	0.5684	0.678307	0.0183017	0.134
767800	0.5323	0.687176	0.133613	0.14	0.5517	0.670945	0.0400696	0.146	0.5681	0.685652	0.0181629	0.117
767900	0.5479	0.671254	0.13193	0.112	0.5688	0.670245	0.0391876	0.121	0.5786	0.686158	0.0192195	0.124
768000	0.558	0.660737	0.123439	0.114	0.5498	0.66252	0.0352645	0.159	0.5726	0.684986	0.019935	0.141
768100	0.5445	0.66803	0.116549	0.126	0.535	0.649565	0.0321668	0.141	0.5935	0.673781	0.0153942	0.082
768200	0.5252	0.649964	0.115882	0.156	0.5679	0.647118	0.0231135	0.086	0.5694	0.687185	0.0170581	0.141
768300	0.5378	0.646631	0.105151	0.142	0.5568	0.647731	0.0269238	0.146	0.5715	0.685358	0.0122539	0.124
768400	0.5264	0.674429	0.114078	0.166	0.5518	0.643229	0.0283578	0.111	0.5566	0.683224	0.0172605	0.149
768500	0.5547	0.69364	0.1203	0.146	0.5298	0.660352	0.0268294	0.139	0.6211	0.686356	0.0194213	0.083
768600	0.5331	0.63707	0.109384	0.126	0.5628	0.665092	0.023589	0.109	0.5649	0.688668	0.0185949	0.148
768700	0.5301	0.642951	0.110473	0.128	0.5462	0.677929	0.0204066	0.142	0.5695	0.682384	0.0226317	0.137
768800	0.5603	0.712725	0.113398	0.152	0.5256	0.675757	0.0166513	0.157	0.5804	0.681443	0.0290979	0.102
768900	0.5512	0.692598	0.111675	0.146	0.5651	0.676991	0.0151101	0.131	0.5908	0.690214	0.0258073	0.1
769000	0.5523	0.657043	0.107853	0.126	0.5731	0.679089	0.0156033	0.106	0.5663	0.675387	0.021454	0.128
769100	0.556	0.702059	0.117297	0.149	0.5539	0.673838	0.0141278	0.162	0.5663	0.677387	0.0162936	0.114
769200	0.5337	0.687715	0.117923	0.166	0.5445	0.683407	0.0226336	0.129	0.5433	0.678432	0.0149593	0.145
769300	0.5364	0.654763	0.114856	0.149	0.5702	0.676267	0.0175532	0.138	0.5616	0.671521	0.0221492	0.129
769400	0.5387	0.661104	0.11773	0.149	0.5602	0.680217	0.0165394	0.125	0.5569	0.683703	0.0172248	0.139
769500	0.5371	0.691631	0.11595	0.16	0.5985	0.681825	0.0148475	0.089	0.5506	0.674406	0.0202712	0.121
769600	0.5987	0.699891	0.113095	0.094	0.5446	0.685413	0.0202708	0.139	0.5629	0.683125	0.0240069	0.113
769700	0.5321	0.686794	0.108402	0.162	0.5446	0.686999	0.0252486	0.167	0.557	0.689142	0.0188184	0.148
769800	0.5379	0.639203	0.0962141	0.131	0.5659	0.674124	0.0205559	0.108	0.5785	0.700536	0.0178459	0.126
769900	0.5176	0.630476	0.0894642	0.135	0.5703	0.665412	0.0139838	0.116	0.5965	0.701701	0.019991	0.1
770000	0.545	0.622838	0.0650842	0.103	0.5585	0.677301	0.0253976	0.138	0.5972	0.703804	0.0231712	0.107
770100	0.592	0.660292	0.0879573	0.073	0.545	0.673243	0.0295093	0.133	0.5448	0.685904	0.0310332	0.149
770200	0.5457	0.687464	0.0906838	0.149	0.5586	0.67481	0.0320559	0.141	0.5621	0.661414	0.0224615	0.12
770300	0.6127	0.704597	0.0902932	0.103	0.5669	0.664266	0.0333047	0.124	0.5673	0.661752	0.0160405	0.131
770400	0.572	0.693916	0.080157	0.143	0.5846	0.676715	0.0364519	0.105	0.5711	0.664687	0.0226337	0.097
770500	0.556	0.677911	0.0569772	0.142	0.5664	0.696695	0.0270182	0.135	0.5476	0.6621	0.0231077	0.122
770600	0.543	0.673265	0.0480078	0.131	0.5601	0.705692	0.0227169	0.128	0.5667	0.687539	0.0345491	0.144
770700	0.5748	0.677112	0.0374558	0.109	0.5824	0.690429	0.0328154	0.119	0.556	0.670624	0.026522	0.119
770800	0.5806	0.687691	0.0481196	0.128	0.5773	0.700672	0.0251541	0.138	0.5662	0.671759	0.0224236	0.125
770900	0.5777	0.69471	0.052625	0.145	0.5296	0.693894	0.0305543	0.164	0.5451	0.669953	0.0134848	0.124
771000	0.5895	0.686017	0.0486372	0.116	0.538	0.685534	0.0287068	0.164	0.5552	0.668487	0.0178987	0.128
771100	0.555	0.678509	0.040151	0.119	0.5861	0.684477	0.0348423	0.118	0.5744	0.658676	0.0205177	0.095
771200	0.5695	0.671761	0.0460557	0.111	0.5561	0.694185	0.027328	0.156	0.5609	0.653882	0.0245675	0.103
771300	0.5727	0.66743	0.0468353	0.092	0.5166	0.674434	0.0197462	0.186	0.5594	0.664567	0.0291724	0.125
771400	0.5445	0.662573	0.042848	0.147	0.571	0.681354	0.0165478	0.1	0.5458	0.658573	0.0306848	0.125
771500	0.5701	0.666859	0.0538454	0.115	0.5495	0.677031	0.0143249	0.11	0.5649	0.657552	0.0261379	0.129
771600	0.5342	0.650376	0.0513979	0.128	0.5752	0.675513	0.0164178	0.102	0.5484	0.659414	0.0211235	0.124
771700	0.5252	0.640816	0.0490379	0.139	0.5548	0.673487	0.0169649	0.117	0.5944	0.67518	0.0263865	0.077
771800	0.5654	0.645148	0.0594879	0.105	0.5575	0.681011	0.0150364	0.116	0.5595	0.663852	0.0205634	0.101
771900	0.5686	0.667091	0.0701398	0.112	0.5571	0.684529	0.0147801	0.145	0.5056	0.666322	0.0171866	0.143
772000	0.5492	0.644738	0.0683084	0.095	0.5463	0.683156	0.0155784	0.161	0.5636	0.673343	0.0195251	0.122
772100	0.5334	0.657751	0.0642814	0.13	0.5521	0.678167	0.016031	0.132	0.5673	0.67721	0.017977	0.113
772200	0.555	0.653222	0.0681446	0.109	0.5711	0.676899	0.0184896	0.135	0.5541	0.671284	0.0151433	0.137
772300	0.5427	0.63073	0.0482988	0.116	0.5594	0.683382	0.0218174	0.138	0.5749	0.677248	0.0113522	0.109
772400	0.5514	0.632662	0.0499697	0.101	0.5835	0.67836	0.0252659	0.105	0.5488	0.689208	0.0157842	0.134
772500	0.5519	0.645752	0.0512681	0.089	0.5626	0.688722	0.0288128	0.112	0.584	0.684451	0.0159359	0.127
772600	0.4872	0.62951	0.0516955	0.183	0.5517	0.680967	0.0333002	0.142	0.5782	0.684076	0.0162436	0.114
772700	0.5276	0.614675	0.0520303	0.137	0.5598	0.692332	0.0279876	0.13	0.5584	0.682038	0.0122838	0.103
772800	0.546	0.636693	0.0712463	0.111	0.5501	0.664028	0.0349422	0.133	0.5763	0.684767	0.0115726	0.135
772900	0.5494	0.665046	0.0835632	0.137	0.5722	0.659649	0.0271908	0.092	0.5647	0.678695	0.00959112	0.114
773000	0.5428	0.667116	0.061978	0.123	0.5585	0.661134	0.0270697	0.11	0.5724	0.684853	0.0128965	0.111
773100	0.5544	0.651708	0.0394615	0.103	0.5314	0.663153	0.0302276	0.147	0.5299	0.683714	0.0119347	0.17
773200	0.5651	0.675132	0.0637149	0.131	0.5437	0.655238	0.016364	0.121	0.5756	0.689224	0.0180776	0.133
773300	0.5605	0.69053	0.0727641	0.147	0.543	0.657029	0.0144623	0.126	0.573	0.685178	0.025489	0.095
773400	0.5658	0.698892	0.0654689	0.13	0.5348	0.636438	0.0317586	0.123	0.5804	0.686616	0.02702	0.116
773500	0.5734	0.685483	0.0665245	0.113	0.5574	0.638836	0.0314679	0.082	0.5543	0.688689	0.0238305	0.154
773600	0.5602	0.682732	0.0398369	0.132	0.5224	0.646724	0.031666	0.154	0.5794	0.69411	0.0325958	0.113
773700	0.5259	0.673272	0.0503485	0.138	0.5595	0.658148	0.0274803	0.125	0.563	0.685431	0.0344274	0.117
773800	0.5492	0.678437	0.0479208	0.156	0.5681	0.654991	0.0327153	0.088	0.5739	0.686423	0.0292465	0.128
773900	0.5634	0.678099	0.0458144	0.122	0.5593	0.64939	0.0435436	0.095	0.5482	0.69754	0.0356101	0.155
774000	0.554	0.66146	0.0325579	0.112	0.537	0.669775	0.0370831	0.122	0.545	0.669703	0.0398457	0.14
774100	0.5629	0.649813	0.0345934	0.091	0.5493	0.677027	0.025964	0.138	0.5524	0.66736	0.0427574	0.111
774200	0.5698	0.649435	0.0356245	0.094	0.5843	0.663814	0.0329749	0.114	0.5389	0.652043	0.0419762	0.125
774300	0.5582	0.687161	0.0384347	0.149	0.5902	0.666321	0.0360495	0.084	0.5443	0.647978	0.0326355	0.127
774400	0.5867	0.686925	0.0392907	0.119	0.5622	0.658508	0.031116	0.11	0.546	0.643921	0.0340791	0.12
774500	0.5653	0.677705	0.0463977	0.123	0.5728	0.662247	0.0217758	0.101	0.5313	0.670279	0.0397811	0.152
774600	0.6146	0.697556	0.04177	0.078	0.5689	0.663238	0.0175839	0.116	0.5263	0.648667	0.0305581	0.132
774700	0.5754	0.663872	0.0537853	0.127	0.5353	0.664438	0.0189139	0.133	0.5198	0.642597	0.0223279	0.154
774800	0.5569	0.68255	0.0526707	0.136	0.5528	0.658318	0.0209208	0.095	0.5347	0.640236	0.0155829	0.124
774900	0.5465	0.680119	0.0512765	0.141	0.5645	0.666981	0.0211092	0.112	0.5414	0.648616	0.0107432	0.123
775000	0.5502	0.673066	0.0449345	0.135	0.5873	0.659608	0.0326999	0.085	0.5607	0.644663	0.0141717	0.094
775100	0.5443	0.667845	0.0440688	0.13	0.562	0.66946	0.0301138	0.106	0.5329	0.644879	0.0152453	0.119
775200	0.5713	0.665232	0.0410884	0.102	0.5633	0.647658	0.0329955	0.115	0.5357	0.648631	0.0191727	0.117
775300	0.5366	0.671312	0.0388989	0.137	0.5396	0.649226	0.0313342	0.146	0.5349	0.647692	0.0201149	0.147
775400	0.5637	0.672618	0.0359101	0.1	0.5282	0.646555	0.0387	0.146	0.56	0.64543	0.0124423	0.116
775500	0.5637	0.681899	0.0303111	0.114	0.5759	0.648034	0.0366345	0.093	0.5402	0.65516	0.0119379	0.125
775600	0.5574	0.669838	0.0438524	0.135	0.5461	0.64018	0.0263585	0.112	0.5809	0.65128	0.0191707	0.083
775700	0.5961	0.675559	0.0379849	0.102	0.5442	0.648718	0.0269942	0.123	0.5348	0.650127	0.020984	0.124
775800	0.571	0.671702	0.0356766	0.119	0.5503	0.65123	0.0184591	0.141	0.5168	0.648413	0.020048	0.152
775900	0.5106	0.652845	0.0389446	0.175	0.5415	0.650538	0.0202429	0.119	0.5534	0.649856	0.0237917	0.098
776000	0.534	0.657381	0.0469143	0.153	0.5593	0.646646	0.0232245	0.089	0.5326	0.645441	0.0240424	0.132
776100	0.5779	0.691045	0.0350767	0.121	0.574	0.647136	0.0184638	0.08	0.5454	0.644912	0.0268509	0.141
776200	0.5592	0.677908	0.0389425	0.14	0.5729	0.656331	0.0156279	0.108	0.5268	0.638771	0.0262303	0.149
776300	0.5847	0.696537	0.0130448	0.111	0.5321	0.661269	0.0197237	0.167	0.5481	0.630056	0.0288853	0.121
776400	0.5556	0.698087	0.0112608	0.16	0.5619	0.66917	0.0196788	0.134	0.5571	0.649648	0.0332837	0.135
776500	0.5363	0.699399	0.0109209	0.161	0.5853	0.666534	0.0336529	0.083	0.5503	0.643612	0.0297351	0.121
776600	0.555	0.700683	0.0138667	0.132	0.5539	0.652599	0.031239	0.107	0.5755	0.652414	0.0303092	0.084
776700	0.5477	0.697093	0.015292	0.15	0.5321	0.638869	0.023838	0.114	0.5397	0.622608	0.032105	0.103
776800	0.5652	0.699471	0.0229692	0.149	0.5437	0.630132	0.023188	0.11	0.5628	0.64738	0.0495947	0.092
776900	0.5941	0.693824	0.0304942	0.117	0.5193	0.63828	0.021587	0.148	0.5318	0.64479	0.0461045	0.149
777000	0.5686	0.676734	0.0271442	0.12	0.5313	0.644677	0.0232758	0.143	0.5593	0.644959	0.0441033	0.096
777100	0.5831	0.68043	0.0295433	0.105	0.5535	0.645786	0.0256055	0.128	0.5206	0.646501	0.0455952	0.149
777200	0.5592	0.68604	0.0309781	0.105	0.5552	0.647296	0.0274014	0.112	0.5553	0.670375	0.0405091	0.14
777300	0.5736	0.706123	0.0272577	0.147	0.5579	0.64913	0.0309098	0.12	0.5758	0.670049	0.0311529	0.118
777400	0.5449	0.695149	0.0318575	0.137	0.5411	0.647569	0.0315174	0.134	0.5359	0.668426	0.0493472	0.155
777500	0.5269	0.693922	0.0329327	0.156	0.5523	0.644746	0.0264723	0.118	0.5721	0.676667	0.0410699	0.104
777600	0.5799	0.704803	0.032532	0.119	0.5365	0.653523	0.0289925	0.153	0.5492	0.65324	0.0349222	0.126
777700	0.5675	0.698664	0.0350054	0.169	0.5698	0.648598	0.0212487	0.094	0.5329	0.631316	0.0407899	0.115
777800	0.5766	0.705017	0.0395884	0.136	0.5208	0.647457	0.0189725	0.135	0.5357	0.630024	0.0464837	0.104
777900	0.5486	0.709342	0.0329106	0.16	0.535	0.641519	0.0263919	0.106	0.5669	0.639211	0.0464368	0.078
778000	0.5896	0.70853	0.0315383	0.137	0.5823	0.643988	0.0193869	0.073	0.5241	0.638115	0.0563125	0.139
778100	0.5857	0.715896	0.0229401	0.095	0.5692	0.647928	0.0225684	0.092	0.5486	0.640463	0.0499	0.089
778200	0.5369	0.7156	0.0320902	0.168	0.5288	0.65216	0.0162334	0.128	0.5508	0.650544	0.041163	0.121
778300	0.5668	0.70165	0.0277448	0.153	0.5177	0.647326	0.017241	0.136	0.5542	0.633981	0.0403149	0.086
778400	0.5793	0.689392	0.0167852	0.132	0.5415	0.646612	0.0203926	0.112	0.5575	0.636395	0.042804	0.106
778500	0.5662	0.684866	0.0134261	0.102	0.552	0.65624	0.0231569	0.117	0.5229	0.61898	0.0451732	0.144
778600	0.5837	0.677449	0.0251649	0.107	0.5539	0.64972	0.0235311	0.121	0.5114	0.616996	0.0438053	0.126
778700	0.5438	0.649474	0.0396065	0.121	0.5556	0.640351	0.0206978	0.098	0.5464	0.629785	0.0538394	0.121
778800	0.5281	0.663017	0.036717	0.141	0.5717	0.634748	0.0246428	0.082	0.572	0.626997	0.0610184	0.084
778900	0.5908	0.677535	0.0242917	0.09	0.5483	0.647744	0.0345451	0.127	0.554	0.621227	0.0497035	0.102
779000	0.5817	0.67799	0.0214379	0.115	0.535	0.659036	0.0269148	0.153	0.5335	0.627075	0.0439753	0.11
779100	0.5769	0.670995	0.0194558	0.11	0.5511	0.637171	0.0335037	0.112	0.5228	0.617726	0.0405349	0.141
779200	0.5573	0.66059	0.0242208	0.118	0.5387	0.648791	0.0374189	0.121	0.5508	0.637907	0.0661818	0.1
779300	0.5915	0.663888	0.0311276	0.086	0.5491	0.63662	0.0338356	0.092	0.5488	0.651007	0.0605923	0.13
779400	0.5774	0.664738	0.0269184	0.078	0.5486	0.624241	0.040265	0.097	0.5799	0.695121	0.0604905	0.117
779500	0.5418	0.660522	0.0281179	0.131	0.5625	0.644262	0.0341795	0.1	0.5706	0.67127	0.0592306	0.125
779600	0.5466	0.659185	0.0220824	0.136	0.5531	0.643386	0.0412012	0.103	0.5794	0.667276	0.0639778	0.095
779700	0.5611	0.658833	0.0236766	0.087	0.5512	0.648115	0.0414617	0.107	0.5907	0.675558	0.0593413	0.098
779800	0.5499	0.667004	0.0206777	0.114	0.5552	0.667689	0.0368777	0.132	0.5469	0.679754	0.0503096	0.147
779900	0.5523	0.66334	0.0175379	0.112	0.6001	0.688751	0.0319012	0.098	0.5793	0.680742	0.031622	0.113
780000	0.4945	0.654928	0.0167342	0.185	0.5831	0.713016	0.0163855	0.139	0.5779	0.672715	0.0316771	0.105
780100	0.5594	0.654272	0.0204695	0.105	0.579	0.709861	0.0151249	0.142	0.5613	0.678737	0.0281018	0.151
780200	0.571	0.653771	0.0106266	0.105	0.5562	0.708871	0.0140613	0.162	0.5482	0.67744	0.0293766	0.14
780300	0.5387	0.65039	0.013397	0.11	0.5782	0.710636	0.0167828	0.143	0.5469	0.673674	0.029643	0.15
780400	0.5593	0.651435	0.0123538	0.111	0.5986	0.711112	0.0215633	0.119	0.5798	0.675766	0.0394224	0.1
780500	0.5388	0.650113	0.0120558	0.121	0.5513	0.703772	0.0237944	0.151	0.5364	0.677421	0.041479	0.142
780600	0.5484	0.648917	0.0100835	0.136	0.5808	0.705218	0.0245187	0.115	0.5774	0.691769	0.0343462	0.124
780700	0.5445	0.643021	0.0130396	0.111	0.5422	0.69433	0.027846	0.165	0.5697	0.678685	0.0318079	0.108
780800	0.5296	0.648323	0.0120552	0.155	0.5698	0.701814	0.0194209	0.125	0.5701	0.678152	0.0273863	0.132
780900	0.5584	0.66337	0.0142754	0.127	0.5551	0.697732	0.0280881	0.146	0.5341	0.682167	0.0277803	0.148
781000	0.5581	0.659791	0.0158842	0.103	0.5483	0.686771	0.025218	0.153	0.5612	0.68498	0.0276701	0.128
781100	0.5477	0.659565	0.0151504	0.121	0.5745	0.696874	0.0276542	0.128	0.5602	0.669197	0.0413982	0.118
781200	0.579	0.659924	0.0182475	0.128	0.5716	0.686998	0.0355537	0.114	0.5422	0.667359	0.0488657	0.116
781300	0.5424	0.651347	0.027578	0.129	0.5731	0.683258	0.0298898	0.126	0.5494	0.663093	0.0421716	0.123
781400	0.5392	0.650153	0.0302871	0.132	0.561	0.689513	0.0313903	0.166	0.5669	0.68824	0.045955	0.132
781500	0.5595	0.663195	0.0336526	0.114	0.5309	0.689678	0.0244678	0.16	0.5633	0.688429	0.0399653	0.12
781600	0.5549	0.654195	0.032634	0.113	0.545	0.697162	0.0241744	0.158	0.59	0.696127	0.0402916	0.104
781700	0.5471	0.668026	0.0307942	0.152	0.5988	0.699496	0.0199128	0.1	0.533	0.695578	0.0299671	0.169
781800	0.5368	0.656445	0.039809	0.131	0.5285	0.694651	0.0203033	0.171	0.5547	0.699411	0.0225807	0.161
781900	0.5731	0.639809	0.0458126	0.071	0.5622	0.687896	0.0196942	0.145	0.595	0.709482	0.0257926	0.132
782000	0.5522	0.664656	0.0467083	0.126	0.5732	0.683193	0.0205164	0.118	0.5357	0.697491	0.0274542	0.163
782100	0.5397	0.667207	0.0487296	0.129	0.5951	0.678291	0.019155	0.09	0.5874	0.694044	0.0185461	0.106
782200	0.5392	0.645417	0.0427535	0.102	0.5644	0.66403	0.0181985	0.112	0.5866	0.692645	0.0189234	0.126
782300	0.5407	0.646984	0.0441139	0.115	0.5517	0.662672	0.0177636	0.113	0.5757	0.698128	0.0196736	0.123
782400	0.5595	0.637734	0.0239201	0.088	0.5582	0.663	0.0127197	0.126	0.5645	0.698881	0.0234758	0.126
782500	0.5611	0.632709	0.0240253	0.112	0.5543	0.667709	0.0193897	0.145	0.5442	0.692294	0.0188356	0.162
782600	0.5371	0.624342	0.0172529	0.119	0.5539	0.674539	0.0336406	0.126	0.5872	0.687694	0.0261215	0.087
782700	0.5399	0.621306	0.0163733	0.108	0.578	0.667529	0.0291823	0.113	0.5655	0.68898	0.0134394	0.131
782800	0.5176	0.623347	0.0136956	0.144	0.5618	0.683563	0.0251551	0.133	0.5892	0.684214	0.0174728	0.095
782900	0.5314	0.62766	0.0119946	0.109	0.5427	0.687217	0.0226842	0.153	0.5623	0.685805	0.0141217	0.13
783000	0.5389	0.63284	0.0186134	0.142	0.5566	0.682906	0.0174052	0.146	0.5456	0.677177	0.0133028	0.129
783100	0.5409	0.623457	0.018679	0.1	0.6211	0.681325	0.0254787	0.079	0.5525	0.674819	0.0122504	0.134
783200	0.5138	0.617029	0.0264322	0.133	0.5313	0.674468	0.0266499	0.162	0.5463	0.670716	0.0158355	0.118
783300	0.5246	0.615393	0.0283898	0.115	0.5586	0.661889	0.0228464	0.126	0.5964	0.665519	0.0187024	0.082
783400	0.5353	0.618278	0.0357484	0.089	0.6101	0.668988	0.0232679	0.079	0.5336	0.674796	0.0197118	0.158
783500	0.5346	0.608785	0.0391483	0.086	0.5804	0.662079	0.0184371	0.085	0.5932	0.672215	0.0271914	0.096
783600	0.5638	0.620865	0.0466477	0.077	0.5774	0.667194	0.0175662	0.102	0.5363	0.663492	0.0277252	0.145
783700	0.5208	0.622427	0.0428146	0.131	0.5262	0.674449	0.0189213	0.181	0.5642	0.652414	0.0251492	0.112
783800	0.5441	0.639013	0.0386368	0.103	0.5255	0.666954	0.0220826	0.152	0.5636	0.642363	0.0309735	0.088
783900	0.5511	0.637129	0.04229	0.119	0.5819	0.66122	0.0171669	0.099	0.5416	0.630036	0.0259175	0.12
784000	0.5503	0.645119	0.04235	0.118	0.5656	0.660169	0.0236178	0.105	0.5194	0.652167	0.0424856	0.154
784100	0.5492	0.654998	0.0451536	0.138	0.5707	0.663717	0.0273958	0.115	0.5447	0.666521	0.042773	0.134
784200	0.5543	0.674383	0.0368281	0.134	0.5669	0.666223	0.0234409	0.12	0.5492	0.66111	0.038559	0.128
784300	0.5377	0.674162	0.0366074	0.138	0.566	0.663298	0.0193193	0.11	0.551	0.651384	0.0418153	0.106
784400	0.5638	0.679905	0.0310746	0.138	0.5353	0.67193	0.0198388	0.151	0.5508	0.639244	0.0407385	0.112
784500	0.546	0.662473	0.0357455	0.12	0.5868	0.670448	0.0168229	0.104	0.5539	0.646394	0.0344467	0.115
784600	0.5262	0.675247	0.0462782	0.15	0.5653	0.67039	0.0161003	0.141	0.567	0.642004	0.027623	0.094
784700	0.536	0.690059	0.039817	0.159	0.5834	0.673152	0.0208465	0.096	0.5364	0.638221	0.0363204	0.129
784800	0.556	0.683233	0.0453018	0.127	0.5594	0.673156	0.0200467	0.132	0.5642	0.634151	0.0357741	0.08
784900	0.5456	0.641835	0.040118	0.124	0.5695	0.671247	0.016933	0.126	0.5799	0.622778	0.0223889	0.076
785000	0.5284	0.652171	0.0513623	0.168	0.5559	0.672551	0.0132591	0.138	0.5357	0.610367	0.0202259	0.1
785100	0.5374	0.67477	0.0418678	0.138	0.5525	0.671687	0.0217306	0.128	0.5481	0.617154	0.0241972	0.098
785200	0.5507	0.659149	0.0361614	0.147	0.5863	0.675215	0.0205902	0.093	0.5585	0.617305	0.0198047	0.095
785300	0.5455	0.662392	0.0310986	0.132	0.5432	0.677369	0.0188074	0.159	0.5338	0.608319	0.0227369	0.109
785400	0.5539	0.659126	0.0314265	0.129	0.5765	0.67825	0.0223744	0.125	0.5466	0.613663	0.0256173	0.071
785500	0.5142	0.638261	0.036146	0.135	0.5816	0.6682	0.0140589	0.1	0.5421	0.613742	0.0284841	0.11
785600	0.5811	0.659913	0.0433504	0.099	0.5645	0.665557	0.0175044	0.095	0.5634	0.63189	0.032231	0.094
785700	0.5496	0.635998	0.0378397	0.114	0.5714	0.664461	0.0174452	0.104	0.5182	0.622258	0.0312929	0.139
785800	0.5415	0.620559	0.02164	0.104	0.5664	0.654774	0.0275299	0.094	0.5147	0.621969	0.0260669	0.135
785900	0.5471	0.631521	0.0303409	0.095	0.5623	0.651612	0.028593	0.102	0.5154	0.619041	0.0273653	0.139
786000	0.522	0.64548	0.0375203	0.14	0.5469	0.657296	0.0336788	0.123	0.5506	0.618781	0.0221753	0.101
786100	0.5602	0.659349	0.0467161	0.132	0.5465	0.674524	0.0389338	0.15	0.5453	0.633098	0.0196065	0.111
786200	0.5605	0.680462	0.0467622	0.128	0.5282	0.671227	0.0439102	0.145	0.5456	0.625364	0.0170775	0.095
786300	0.5719	0.662997	0.0407659	0.089	0.5851	0.685744	0.0421455	0.115	0.5151	0.620572	0.0195845	0.128
786400	0.5762	0.651156	0.0345307	0.103	0.5515	0.700879	0.0466805	0.145	0.5122	0.625028	0.0250298	0.159
786500	0.5793	0.681956	0.0420424	0.11	0.5453	0.703742	0.043714	0.152	0.5259	0.632997	0.02263	0.132
786600	0.5563	0.668994	0.0456915	0.126	0.5777	0.706321	0.0525795	0.117	0.5515	0.635412	0.0235123	0.128
786700	0.5457	0.666907	0.0440557	0.124	0.5835	0.728714	0.0460067	0.13	0.5345	0.642861	0.0199122	0.113
786800	0.5526	0.673791	0.0408982	0.133	0.5512	0.718936	0.0516521	0.167	0.5586	0.642965	0.0148946	0.095
786900	0.5544	0.661528	0.0414931	0.124	0.5555	0.719744	0.0410074	0.162	0.5085	0.639199	0.0158991	0.142
787000	0.5578	0.660075	0.0404283	0.133	0.562	0.708532	0.0552458	0.159	0.5642	0.644541	0.0168349	0.09
787100	0.532	0.655567	0.036679	0.135	0.5597	0.692968	0.0598413	0.141	0.5313	0.646849	0.0232038	0.143
787200	0.5555	0.636141	0.0282866	0.106	0.5675	0.686913	0.070098	0.152	0.5536	0.649587	0.0240159	0.111
787300	0.5399	0.642354	0.031625	0.137	0.562	0.673395	0.0645614	0.124	0.5483	0.656787	0.0267037	0.117
787400	0.5272	0.626142	0.0343813	0.121	0.5588	0.65585	0.0377289	0.086	0.5418	0.655936	0.033205	0.135
787500	0.5454	0.652176	0.0394782	0.111	0.5801	0.663393	0.0445625	0.095	0.5351	0.662094	0.0311292	0.162
787600	0.5306	0.649096	0.0463279	0.157	0.5313	0.6561	0.0455954	0.12	0.5561	0.658212	0.0370164	0.101
787700	0.5253	0.642486	0.0457124	0.129	0.5629	0.649176	0.0443933	0.104	0.5428	0.636639	0.0410697	0.103
787800	0.5576	0.631174	0.0515909	0.084	0.5349	0.650136	0.0372924	0.151	0.533	0.610858	0.0231399	0.096
787900	0.5534	0.65379	0.0484513	0.104	0.5617	0.66104	0.0447114	0.121	0.5416	0.614859	0.0245069	0.065
788000	0.5512	0.669741	0.0377692	0.091	0.537	0.654047	0.0359648	0.135	0.5222	0.616912	0.0224224	0.12
788100	0.5472	0.674027	0.0309383	0.135	0.5572	0.642969	0.029953	0.119	0.567	0.626026	0.0143189	0.099
788200	0.5799	0.678101	0.0244402	0.094	0.5137	0.660196	0.0395003	0.16	0.5318	0.620492	0.0181458	0.126
788300	0.579	0.683529	0.0265886	0.131	0.5283	0.673038	0.0532281	0.167	0.5286	0.626435	0.0211139	0.123
788400	0.5861	0.684073	0.025368	0.116	0.5734	0.658269	0.0407805	0.111	0.531	0.613124	0.0262655	0.091
788500	0.55	0.684219	0.0306479	0.147	0.5537	0.658609	0.0405561	0.133	0.5317	0.626675	0.0242597	0.113
788600	0.5589	0.665218	0.0261335	0.118	0.5273	0.65989	0.0320528	0.151	0.5568	0.642875	0.0332541	0.101
788700	0.5631	0.662517	0.0244925	0.114	0.5419	0.646094	0.0344062	0.102	0.5778	0.652566	0.0338259	0.104
